SalesOrderNumber,OrderDate,ProductKey,SalesTerritoryKey,Quantity,UnitPrice,Sales,Cost
SO51806,8/20/2019,552,9,4,54.89,219.56,162.49
SO51834,8/24/2019,490,9,4,32.39,129.56,166.29
SO51834,8/24/2019,214,9,4,20.99,83.96,52.35
SO51875,8/31/2019,502,9,4,200.05,800.2,799.41
SO51875,8/31/2019,553,9,4,27.65,110.6,81.86
SO53468,9/4/2019,559,9,4,12.14,48.56,35.95
SO53468,9/4/2019,552,9,4,54.89,219.56,162.49
SO53498,9/10/2019,507,9,4,200.05,800.2,799.41
SO53541,9/17/2019,558,9,4,242.99,971.96,719.26
SO53541,9/17/2019,555,9,4,63.9,255.6,189.14
SO53565,9/22/2019,488,9,4,32.39,129.56,166.29
SO53565,9/22/2019,490,9,4,32.39,129.56,166.29
SO53565,9/22/2019,465,9,4,14.69,58.76,36.64
SO53566,9/22/2019,524,9,4,158.43,633.72,578.38
SO53566,9/22/2019,555,9,4,63.9,255.6,189.14
SO53566,9/22/2019,511,9,4,218.45,873.8,797.5
SO55307,10/24/2019,552,9,4,54.89,219.56,162.49
SO57147,11/22/2019,483,9,4,72,288,179.52
SO57147,11/22/2019,491,9,4,32.39,129.56,166.29
SO57187,11/30/2019,477,9,4,2.99,11.96,7.47
SO57187,11/30/2019,483,9,4,72,288,179.52
SO58922,12/3/2019,472,9,4,38.1,152.4,95
SO58922,12/3/2019,490,9,4,32.39,129.56,166.29
SO58922,12/3/2019,477,9,4,2.99,11.96,7.47
SO58922,12/3/2019,484,9,4,4.77,19.08,11.89
SO58931,12/4/2019,601,9,4,32.39,129.56,95.89
SO58931,12/4/2019,558,9,4,242.99,971.96,719.26
SO58931,12/4/2019,514,9,4,63.9,255.6,189.14
SO58931,12/4/2019,556,9,4,105.29,421.16,311.67
SO58934,12/4/2019,490,9,4,32.39,129.56,166.29
SO58948,12/8/2019,231,9,4,29.99,119.96,153.97
SO58948,12/8/2019,483,9,4,72,288,179.52
SO58948,12/8/2019,491,9,4,32.39,129.56,166.29
SO58997,12/16/2019,475,9,4,41.99,167.96,104.71
SO59018,12/19/2019,516,9,4,23.48,93.92,69.51
SO59018,12/19/2019,559,9,4,12.14,48.56,35.95
SO59067,12/29/2019,472,9,4,38.1,152.4,95
SO59067,12/29/2019,490,9,4,32.39,129.56,166.29
SO63227,2/20/2020,474,9,4,41.99,167.96,104.71
SO65172,3/4/2020,234,9,4,29.99,119.96,153.97
SO65172,3/4/2020,472,9,4,38.1,152.4,95
SO65172,3/4/2020,225,9,4,5.39,21.56,27.69
SO65250,3/19/2020,558,9,4,242.99,971.96,719.26
SO65273,3/23/2020,476,9,4,41.99,167.96,104.71
SO65273,3/23/2020,559,9,4,12.14,48.56,35.95
SO65273,3/23/2020,527,9,4,158.43,633.72,578.38
SO67342,4/28/2020,559,9,4,12.14,48.56,35.95
SO43871,8/16/2017,215,3,4,20.19,80.76,48.11
SO43871,8/16/2017,220,3,4,20.19,80.76,48.11
SO44517,11/10/2017,253,3,4,178.58,714.32,704.8
SO44517,11/10/2017,212,3,4,20.19,80.76,48.11
SO46980,8/12/2018,414,3,4,149.03,596.12,441.13
SO47352,9/2/2018,224,3,4,5.19,20.76,20.92
SO47352,9/2/2018,410,3,4,36.45,145.8,107.88
SO47352,9/2/2018,401,3,4,65.6,262.4,194.18
SO47352,9/2/2018,216,3,4,20.19,80.76,55.51
SO47352,9/2/2018,448,3,4,11.99,47.96,32.98
SO47352,9/2/2018,213,3,4,20.19,80.76,55.51
SO48292,12/3/2018,469,3,4,22.79,91.16,62.68
SO48292,12/3/2018,458,3,4,44.99,179.96,123.73
SO50221,5/8/2019,273,3,4,202.33,809.32,748.63
SO50221,5/8/2019,271,3,4,202.33,809.32,748.63
SO50661,6/2/2019,469,3,4,22.79,91.16,62.68
SO50661,6/2/2019,409,3,4,209.26,837.04,743.28
SO50661,6/2/2019,233,3,4,28.84,115.36,116.32
SO50661,6/2/2019,224,3,4,5.19,20.76,20.92
SO50661,6/2/2019,460,3,4,53.99,215.96,148.48
SO51730,8/7/2019,404,3,4,26.72,106.88,79.1
SO53454,9/2/2019,512,3,4,218.45,873.8,797.5
SO53454,9/2/2019,487,3,4,32.99,131.96,82.27
SO53454,9/2/2019,472,3,4,38.1,152.4,95
SO58906,12/1/2019,234,3,4,29.99,119.96,153.97
SO58906,12/1/2019,400,3,4,37.15,148.6,109.97
SO58906,12/1/2019,214,3,4,20.99,83.96,52.35
SO65155,3/2/2020,474,3,4,41.99,167.96,104.71
SO44569,11/29/2017,215,3,4,20.19,80.76,48.11
SO44780,12/24/2017,262,3,4,183.94,735.76,725.94
SO45343,2/27/2018,215,3,4,20.19,80.76,48.11
SO46107,5/31/2018,215,3,4,20.19,80.76,48.11
SO46107,5/31/2018,220,3,4,20.19,80.76,48.11
SO46671,7/27/2018,267,3,4,202.33,809.32,748.63
SO46671,7/27/2018,216,3,4,16.82,67.28,55.51
SO46671,7/27/2018,213,3,4,16.82,67.28,55.51
SO47041,8/25/2018,422,3,4,67.54,270.16,199.92
SO47041,8/25/2018,458,3,4,44.99,179.96,123.73
SO47041,8/25/2018,230,3,4,28.84,115.36,116.32
SO47041,8/25/2018,461,3,4,53.99,215.96,148.48
SO47065,8/29/2018,428,3,4,209.26,837.04,743.28
SO47065,8/29/2018,421,3,4,196.33,785.32,581.13
SO47065,8/29/2018,459,3,4,53.99,215.96,148.48
SO47065,8/29/2018,224,3,4,5.19,20.76,20.92
SO47065,8/29/2018,409,3,4,209.26,837.04,743.28
SO47065,8/29/2018,216,3,4,20.19,80.76,55.51
SO47065,8/29/2018,427,3,4,209.26,837.04,743.28
SO47065,8/29/2018,448,3,4,11.99,47.96,32.98
SO47724,10/29/2018,462,3,4,14.13,56.52,38.85
SO47724,10/29/2018,236,3,4,28.84,115.36,116.32
SO47724,10/29/2018,271,3,4,202.33,809.32,748.63
SO47724,10/29/2018,459,3,4,53.99,215.96,148.48
SO48065,11/23/2018,286,3,4,183.94,735.76,680.57
SO48065,11/23/2018,422,3,4,67.54,270.16,199.92
SO48089,11/30/2018,464,3,4,14.13,56.52,38.85
SO48089,11/30/2018,409,3,4,209.26,837.04,743.28
SO48089,11/30/2018,401,3,4,65.6,262.4,194.18
SO48089,11/30/2018,412,3,4,180.13,720.52,533.18
SO48791,1/30/2019,224,3,4,5.19,20.76,20.92
SO48791,1/30/2019,236,3,4,28.84,115.36,116.32
SO49147,2/25/2019,458,3,4,44.99,179.96,123.73
SO49147,2/25/2019,456,3,4,44.99,179.96,123.73
SO49147,2/25/2019,216,3,4,20.19,80.76,55.51
SO49166,2/28/2019,428,3,4,209.26,837.04,743.28
SO49166,2/28/2019,224,3,4,5.19,20.76,20.92
SO49893,4/30/2019,461,3,4,53.99,215.96,148.48
SO49893,4/30/2019,230,3,4,28.84,115.36,116.32
SO49893,4/30/2019,286,3,4,183.94,735.76,680.57
SO50304,5/28/2019,447,3,4,15,60,41.25
SO50322,5/31/2019,458,3,4,44.99,179.96,123.73
SO50322,5/31/2019,468,3,4,22.79,91.16,62.68
SO50322,5/31/2019,236,3,4,28.84,115.36,116.32
SO50322,5/31/2019,216,3,4,20.19,80.76,55.51
SO50322,5/31/2019,221,3,4,20.19,80.76,55.51
SO50322,5/31/2019,224,3,4,5.19,20.76,20.92
SO50322,5/31/2019,459,3,4,53.99,215.96,148.48
SO50322,5/31/2019,460,3,4,53.99,215.96,148.48
SO50322,5/31/2019,230,3,4,28.84,115.36,116.32
SO50322,5/31/2019,410,3,4,36.45,145.8,107.88
SO51151,7/22/2019,480,3,4,1.37,5.48,3.43
SO51822,8/22/2019,463,3,4,14.69,58.76,36.64
SO51822,8/22/2019,551,3,4,158.43,633.72,578.38
SO51822,8/22/2019,237,3,4,29.99,119.96,153.97
SO51822,8/22/2019,222,3,4,20.99,83.96,52.35
SO51822,8/22/2019,488,3,4,32.39,129.56,166.29
SO51822,8/22/2019,225,3,4,5.39,21.56,27.69
SO51822,8/22/2019,517,3,4,31.58,126.32,93.49
SO51828,8/23/2019,545,3,4,24.29,97.16,71.91
SO51828,8/23/2019,465,3,4,14.69,58.76,36.64
SO51828,8/23/2019,483,3,4,72,288,179.52
SO51828,8/23/2019,477,3,4,2.99,11.96,7.47
SO51828,8/23/2019,472,3,4,38.1,152.4,95
SO51828,8/23/2019,546,3,4,37.25,149,110.27
SO51828,8/23/2019,214,3,4,20.99,83.96,52.35
SO53582,9/24/2019,487,3,4,32.99,131.96,82.27
SO53582,9/24/2019,484,3,4,4.77,19.08,11.89
SO53582,9/24/2019,491,3,4,32.39,129.56,166.29
SO55324,10/29/2019,222,3,4,20.99,83.96,52.35
SO55324,10/29/2019,482,3,4,5.39,21.56,13.45
SO57121,11/18/2019,545,3,4,24.29,97.16,71.91
SO57121,11/18/2019,490,3,4,32.39,129.56,166.29
SO57186,11/29/2019,543,3,4,37.25,149,110.27
SO57186,11/29/2019,524,3,4,158.43,633.72,578.38
SO57186,11/29/2019,400,3,4,37.15,148.6,109.97
SO59016,12/19/2019,471,3,4,38.1,152.4,95
SO61210,1/14/2020,472,3,4,38.1,152.4,95
SO61210,1/14/2020,231,3,4,29.99,119.96,153.97
SO63257,2/24/2020,490,3,4,32.39,129.56,166.29
SO63257,2/24/2020,471,3,4,38.1,152.4,95
SO63257,2/24/2020,225,3,4,5.39,21.56,27.69
SO63291,2/28/2020,490,3,4,32.39,129.56,166.29
SO63291,2/28/2020,511,3,4,218.45,873.8,797.5
SO63291,2/28/2020,475,3,4,41.99,167.96,104.71
SO67347,4/29/2020,463,3,4,14.69,58.76,36.64
SO69503,5/20/2020,484,3,4,4.77,19.08,11.89
SO69561,5/31/2020,471,3,4,38.1,152.4,95
SO69561,5/31/2020,488,3,4,32.39,129.56,166.29
SO69561,5/31/2020,400,3,4,37.15,148.6,109.97
SO69561,5/31/2020,234,3,4,29.99,119.96,153.97
SO69561,5/31/2020,465,3,4,14.69,58.76,36.64
SO69561,5/31/2020,512,3,4,218.45,873.8,797.5
SO69561,5/31/2020,525,3,4,158.43,633.72,578.38
SO46032,5/3/2018,215,1,4,20.19,80.76,48.11
SO46944,8/3/2018,420,1,4,141.62,566.48,419.18
SO46944,8/3/2018,411,1,4,125.42,501.68,371.23
SO46944,8/3/2018,468,1,4,22.79,91.16,62.68
SO46944,8/3/2018,409,1,4,209.26,837.04,743.28
SO46944,8/3/2018,399,1,4,33.77,135.08,99.97
SO46966,8/9/2018,412,1,4,180.13,720.52,533.18
SO46972,8/10/2018,399,1,4,33.77,135.08,99.97
SO46972,8/10/2018,420,1,4,141.62,566.48,419.18
SO46972,8/10/2018,427,1,4,209.26,837.04,743.28
SO46972,8/10/2018,393,1,4,137.69,550.76,407.57
SO47970,11/2/2018,410,1,4,36.45,145.8,107.88
SO47970,11/2/2018,468,1,4,22.79,91.16,62.68
SO47991,11/7/2018,469,1,4,22.79,91.16,62.68
SO47999,11/9/2018,469,1,4,22.79,91.16,62.68
SO47999,11/9/2018,393,1,4,137.69,550.76,407.57
SO49095,2/12/2019,428,1,4,209.26,837.04,743.28
SO49105,2/14/2019,395,1,4,61.37,245.48,181.67
SO49105,2/14/2019,470,1,4,22.79,91.16,62.68
SO50210,5/6/2019,428,1,4,209.26,837.04,743.28
SO50217,5/8/2019,421,1,4,196.33,785.32,581.13
SO50217,5/8/2019,428,1,4,209.26,837.04,743.28
SO50217,5/8/2019,395,1,4,61.37,245.48,181.67
SO50270,5/20/2019,421,1,4,196.33,785.32,581.13
SO50270,5/20/2019,401,1,4,65.6,262.4,194.18
SO50270,5/20/2019,419,1,4,52.65,210.6,155.84
SO50270,5/20/2019,427,1,4,209.26,837.04,743.28
SO50754,6/28/2019,422,1,4,67.54,270.16,199.92
SO51715,8/5/2019,517,1,4,31.58,126.32,93.49
SO51721,8/6/2019,531,1,4,149.87,599.48,547.14
SO51721,8/6/2019,543,1,4,37.25,149,110.27
SO51721,8/6/2019,603,1,4,72.89,291.56,215.77
SO51721,8/6/2019,559,1,4,12.14,48.56,35.95
SO51721,8/6/2019,467,1,4,14.69,58.76,36.64
SO51721,8/6/2019,527,1,4,158.43,633.72,578.38
SO51783,8/18/2019,513,1,4,218.45,873.8,797.5
SO51783,8/18/2019,400,1,4,37.15,148.6,109.97
SO51783,8/18/2019,527,1,4,158.43,633.72,578.38
SO53578,9/23/2019,481,1,4,5.39,21.56,13.45
SO57046,11/7/2019,398,1,4,26.72,106.88,79.1
SO57046,11/7/2019,552,1,4,54.89,219.56,162.49
SO57046,11/7/2019,551,1,4,158.43,633.72,578.38
SO57046,11/7/2019,543,1,4,37.25,149,110.27
SO57046,11/7/2019,488,1,4,32.39,129.56,166.29
SO57046,11/7/2019,517,1,4,31.58,126.32,93.49
SO57046,11/7/2019,465,1,4,14.69,58.76,36.64
SO57046,11/7/2019,524,1,4,158.43,633.72,578.38
SO57046,11/7/2019,601,1,4,32.39,129.56,95.89
SO57105,11/16/2019,543,1,4,37.25,149,110.27
SO57105,11/16/2019,513,1,4,218.45,873.8,797.5
SO57105,11/16/2019,511,1,4,218.45,873.8,797.5
SO57105,11/16/2019,475,1,4,41.99,167.96,104.71
SO59061,12/29/2019,545,1,4,24.29,97.16,71.91
SO63131,2/2/2020,544,1,4,48.59,194.36,143.84
SO63131,2/2/2020,400,1,4,37.15,148.6,109.97
SO63157,2/8/2020,222,1,4,20.99,83.96,52.35
SO63157,2/8/2020,477,1,4,2.99,11.96,7.47
SO63157,2/8/2020,488,1,4,32.39,129.56,166.29
SO63157,2/8/2020,472,1,4,38.1,152.4,95
SO63157,2/8/2020,559,1,4,12.14,48.56,35.95
SO65256,3/20/2020,481,1,4,5.39,21.56,13.45
SO69413,5/5/2020,475,1,4,41.99,167.96,104.71
SO69422,5/7/2020,544,1,4,48.59,194.36,143.84
SO69422,5/7/2020,515,1,4,16.27,65.08,48.17
SO69422,5/7/2020,531,1,4,149.87,599.48,547.14
SO69422,5/7/2020,524,1,4,158.43,633.72,578.38
SO69422,5/7/2020,463,1,4,14.69,58.76,36.64
SO69422,5/7/2020,501,1,4,72.88,291.52,215.71
SO69422,5/7/2020,601,1,4,32.39,129.56,95.89
SO69422,5/7/2020,592,1,4,113,452,1
SO69422,5/7/2020,474,1,4,41.99,167.96,104.71
SO43849,8/3/2017,232,1,4,28.84,115.36,126.9
SO43914,8/29/2017,218,1,4,5.7,22.8,13.59
SO44100,9/16/2017,220,1,4,20.19,80.76,48.11
SO44567,11/28/2017,232,1,4,28.84,115.36,126.9
SO45342,2/26/2018,218,1,4,5.7,22.8,13.59
SO45542,3/11/2018,212,1,4,20.19,80.76,48.11
SO46102,5/30/2018,223,1,4,5.19,20.76,22.82
SO47057,8/28/2018,421,1,4,196.33,785.32,581.13
SO47057,8/28/2018,419,1,4,52.65,210.6,155.84
SO47057,8/28/2018,399,1,4,33.77,135.08,99.97
SO47057,8/28/2018,216,1,4,20.19,80.76,55.51
SO47057,8/28/2018,468,1,4,22.79,91.16,62.68
SO47387,9/10/2018,420,1,4,141.62,566.48,419.18
SO47387,9/10/2018,393,1,4,137.69,550.76,407.57
SO47387,9/10/2018,399,1,4,33.77,135.08,99.97
SO47387,9/10/2018,397,1,4,24.29,97.16,71.91
SO47387,9/10/2018,470,1,4,22.79,91.16,62.68
SO47387,9/10/2018,412,1,4,180.13,720.52,533.18
SO48328,12/14/2018,469,1,4,22.79,91.16,62.68
SO48328,12/14/2018,421,1,4,196.33,785.32,581.13
SO48328,12/14/2018,399,1,4,33.77,135.08,99.97
SO50316,5/31/2019,458,1,4,44.99,179.96,123.73
SO50316,5/31/2019,468,1,4,22.79,91.16,62.68
SO50678,6/6/2019,395,1,4,61.37,245.48,181.67
SO50678,6/6/2019,420,1,4,141.62,566.48,419.18
SO50678,6/6/2019,393,1,4,137.69,550.76,407.57
SO51821,8/22/2019,484,1,4,4.77,19.08,11.89
SO51821,8/22/2019,234,1,4,29.99,119.96,153.97
SO51821,8/22/2019,475,1,4,41.99,167.96,104.71
SO51830,8/24/2019,217,1,4,20.99,83.96,52.35
SO51830,8/24/2019,255,1,4,202.33,809.32,818.5
SO51830,8/24/2019,408,1,4,72.16,288.64,213.6
SO51830,8/24/2019,483,1,4,72,288,179.52
SO51830,8/24/2019,546,1,4,37.25,149,110.27
SO51830,8/24/2019,477,1,4,2.99,11.96,7.47
SO53493,9/8/2019,511,1,4,218.45,873.8,797.5
SO53493,9/8/2019,400,1,4,37.15,148.6,109.97
SO53493,9/8/2019,558,1,4,242.99,971.96,719.26
SO53500,9/10/2019,521,1,4,16.27,65.08,48.17
SO53500,9/10/2019,502,1,4,200.05,800.2,799.41
SO57136,11/20/2019,287,1,4,202.33,809.32,818.5
SO57176,11/28/2019,225,1,4,5.39,21.56,27.69
SO58940,12/6/2019,544,1,4,48.59,194.36,143.84
SO58940,12/6/2019,555,1,4,63.9,255.6,189.14
SO58940,12/6/2019,398,1,4,26.72,106.88,79.1
SO58946,12/8/2019,554,1,4,54.94,219.76,162.63
SO69552,5/29/2020,477,1,4,2.99,11.96,7.47
SO69552,5/29/2020,476,1,4,41.99,167.96,104.71
SO47992,11/7/2018,458,1,4,44.99,179.96,123.73
SO47992,11/7/2018,459,1,4,53.99,215.96,148.48
SO47992,11/7/2018,233,1,4,28.84,115.36,116.32
SO47992,11/7/2018,454,1,4,35.99,143.96,98.98
SO48001,11/9/2018,224,1,4,5.19,20.76,20.92
SO48001,11/9/2018,464,1,4,14.13,56.52,38.85
SO48001,11/9/2018,236,1,4,28.84,115.36,116.32
SO48001,11/9/2018,469,1,4,22.79,91.16,62.68
SO48001,11/9/2018,396,1,4,74.84,299.36,221.52
SO48001,11/9/2018,462,1,4,14.13,56.52,38.85
SO48001,11/9/2018,448,1,4,11.99,47.96,32.98
SO48001,11/9/2018,428,1,4,209.26,837.04,743.28
SO48057,11/20/2018,415,1,4,198.04,792.16,586.19
SO48057,11/20/2018,216,1,4,20.19,80.76,55.51
SO48057,11/20/2018,414,1,4,149.03,596.12,441.13
SO48057,11/20/2018,271,1,4,202.33,809.32,748.63
SO48057,11/20/2018,221,1,4,20.19,80.76,55.51
SO48308,12/7/2018,458,1,4,44.99,179.96,123.73
SO48310,12/8/2018,280,1,4,183.94,735.76,680.57
SO48390,12/28/2018,224,1,4,5.19,20.76,20.92
SO49092,2/11/2019,393,1,4,137.69,550.76,407.57
SO49092,2/11/2019,216,1,4,20.19,80.76,55.51
SO49092,2/11/2019,447,1,4,15,60,41.25
SO49101,2/13/2019,216,1,4,20.19,80.76,55.51
SO49101,2/13/2019,230,1,4,28.84,115.36,116.32
SO49101,2/13/2019,397,1,4,24.29,97.16,71.91
SO49101,2/13/2019,462,1,4,14.13,56.52,38.85
SO49101,2/13/2019,224,1,4,5.19,20.76,20.92
SO49112,2/15/2019,470,1,4,22.79,91.16,62.68
SO49136,2/21/2019,221,1,4,20.19,80.76,55.51
SO49136,2/21/2019,422,1,4,67.54,270.16,199.92
SO50209,5/5/2019,461,1,4,53.99,215.96,148.48
SO50209,5/5/2019,469,1,4,22.79,91.16,62.68
SO50209,5/5/2019,428,1,4,209.26,837.04,743.28
SO50209,5/5/2019,233,1,4,28.84,115.36,116.32
SO50209,5/5/2019,459,1,4,53.99,215.96,148.48
SO50209,5/5/2019,216,1,4,20.19,80.76,55.51
SO50209,5/5/2019,466,1,4,14.13,56.52,38.85
SO50209,5/5/2019,420,1,4,141.62,566.48,419.18
SO50209,5/5/2019,221,1,4,20.19,80.76,55.51
SO50218,5/8/2019,461,1,4,53.99,215.96,148.48
SO50218,5/8/2019,420,1,4,141.62,566.48,419.18
SO50218,5/8/2019,427,1,4,209.26,837.04,743.28
SO50218,5/8/2019,421,1,4,196.33,785.32,581.13
SO50218,5/8/2019,457,1,4,44.99,179.96,123.73
SO50218,5/8/2019,464,1,4,14.13,56.52,38.85
SO50297,5/26/2019,233,1,4,28.84,115.36,116.32
SO50297,5/26/2019,271,1,4,202.33,809.32,748.63
SO50297,5/26/2019,273,1,4,202.33,809.32,748.63
SO50297,5/26/2019,213,1,4,20.19,80.76,55.51
SO50297,5/26/2019,414,1,4,149.03,596.12,441.13
SO50314,5/30/2019,414,1,4,149.03,596.12,441.13
SO50314,5/30/2019,422,1,4,67.54,270.16,199.92
SO50715,6/18/2019,273,1,4,202.33,809.32,748.63
SO51138,7/18/2019,493,1,4,200.05,800.2,799.41
SO51138,7/18/2019,523,1,4,31.58,126.32,93.49
SO51145,7/21/2019,546,1,4,37.25,149,110.27
SO51145,7/21/2019,488,1,4,32.39,129.56,166.29
SO51146,7/21/2019,522,1,4,23.48,93.92,69.51
SO51712,8/5/2019,555,1,4,63.9,255.6,189.14
SO51712,8/5/2019,222,1,4,20.99,83.96,52.35
SO51712,8/5/2019,472,1,4,38.1,152.4,95
SO51712,8/5/2019,225,1,4,5.39,21.56,27.69
SO51712,8/5/2019,552,1,4,54.89,219.56,162.49
SO51726,8/7/2019,502,1,4,200.05,800.2,799.41
SO51838,8/25/2019,545,1,4,24.29,97.16,71.91
SO53467,9/4/2019,472,1,4,38.1,152.4,95
SO53467,9/4/2019,481,1,4,5.39,21.56,13.45
SO53467,9/4/2019,482,1,4,5.39,21.56,13.45
SO53467,9/4/2019,217,1,4,20.99,83.96,52.35
SO53467,9/4/2019,487,1,4,32.99,131.96,82.27
SO53467,9/4/2019,225,1,4,5.39,21.56,27.69
SO53467,9/4/2019,287,1,4,202.33,809.32,818.5
SO53469,9/4/2019,281,1,4,202.33,809.32,818.5
SO53569,9/22/2019,559,1,4,12.14,48.56,35.95
SO53569,9/22/2019,555,1,4,63.9,255.6,189.14
SO53571,9/23/2019,484,1,4,4.77,19.08,11.89
SO53613,9/28/2019,234,1,4,29.99,119.96,153.97
SO53613,9/28/2019,512,1,4,218.45,873.8,797.5
SO53613,9/28/2019,472,1,4,38.1,152.4,95
SO53613,9/28/2019,402,1,4,72.16,288.64,213.6
SO53613,9/28/2019,487,1,4,32.99,131.96,82.27
SO53613,9/28/2019,214,1,4,20.99,83.96,52.35
SO53613,9/28/2019,511,1,4,218.45,873.8,797.5
SO53623,9/30/2019,471,1,4,38.1,152.4,95
SO53623,9/30/2019,491,1,4,32.39,129.56,166.29
SO53623,9/30/2019,481,1,4,5.39,21.56,13.45
SO53623,9/30/2019,465,1,4,14.69,58.76,36.64
SO53623,9/30/2019,217,1,4,20.99,83.96,52.35
SO55295,10/20/2019,547,1,4,48.59,194.36,143.84
SO57026,11/3/2019,234,1,4,29.99,119.96,153.97
SO57026,11/3/2019,225,1,4,5.39,21.56,27.69
SO57026,11/3/2019,214,1,4,20.99,83.96,52.35
SO57026,11/3/2019,491,1,4,32.39,129.56,166.29
SO57026,11/3/2019,490,1,4,32.39,129.56,166.29
SO57026,11/3/2019,222,1,4,20.99,83.96,52.35
SO57160,11/25/2019,481,1,4,5.39,21.56,13.45
SO59010,12/18/2019,525,1,4,158.43,633.72,578.38
SO59065,12/29/2019,483,1,4,72,288,179.52
SO59065,12/29/2019,491,1,4,32.39,129.56,166.29
SO59065,12/29/2019,471,1,4,38.1,152.4,95
SO59065,12/29/2019,234,1,4,29.99,119.96,153.97
SO63159,2/8/2020,476,1,4,41.99,167.96,104.71
SO65312,3/28/2020,225,1,4,5.39,21.56,27.69
SO67315,4/21/2020,234,1,4,29.99,119.96,153.97
SO67315,4/21/2020,547,1,4,48.59,194.36,143.84
SO69406,5/4/2020,214,1,4,20.99,83.96,52.35
SO69406,5/4/2020,484,1,4,4.77,19.08,11.89
SO69406,5/4/2020,601,1,4,32.39,129.56,95.89
SO69420,5/7/2020,476,1,4,41.99,167.96,104.71
SO69508,5/21/2020,546,1,4,37.25,149,110.27
SO69525,5/24/2020,545,1,4,24.29,97.16,71.91
SO43867,8/13/2017,223,1,4,5.19,20.76,22.82
SO43877,8/20/2017,232,1,4,28.84,115.36,126.9
SO43895,8/24/2017,235,1,4,28.84,115.36,126.9
SO43911,8/29/2017,285,1,4,178.58,714.32,704.8
SO44109,9/22/2017,285,1,4,178.58,714.32,704.8
SO44109,9/22/2017,212,1,4,20.19,80.76,48.11
SO44523,11/13/2017,232,1,4,28.84,115.36,126.9
SO44563,11/27/2017,285,1,4,178.58,714.32,704.8
SO45295,2/11/2018,218,1,4,5.7,22.8,13.59
SO45303,2/15/2018,232,1,4,28.84,115.36,126.9
SO45320,2/18/2018,218,1,4,5.7,22.8,13.59
SO46053,5/14/2018,220,1,4,20.19,80.76,48.11
SO46053,5/14/2018,235,1,4,28.84,115.36,126.9
SO46077,5/20/2018,220,1,4,20.19,80.76,48.11
SO46356,6/15/2018,285,1,4,178.58,714.32,704.8
SO46646,7/17/2018,456,1,4,44.99,179.96,123.73
SO46646,7/17/2018,469,1,4,22.79,91.16,62.68
SO46646,7/17/2018,470,1,4,22.79,91.16,62.68
SO46647,7/17/2018,453,1,4,35.99,143.96,98.98
SO46647,7/17/2018,221,1,4,16.82,67.28,55.51
SO46647,7/17/2018,419,1,4,52.65,210.6,155.84
SO46647,7/17/2018,213,1,4,16.82,67.28,55.51
SO46647,7/17/2018,427,1,4,209.26,837.04,743.28
SO46647,7/17/2018,236,1,4,28.84,115.36,116.32
SO46647,7/17/2018,448,1,4,11.99,47.96,32.98
SO46967,8/9/2018,428,1,4,209.26,837.04,743.28
SO46967,8/9/2018,461,1,4,53.99,215.96,148.48
SO46967,8/9/2018,457,1,4,44.99,179.96,123.73
SO46967,8/9/2018,397,1,4,24.29,97.16,71.91
SO46967,8/9/2018,213,1,4,20.19,80.76,55.51
SO46973,8/11/2018,469,1,4,22.79,91.16,62.68
SO46973,8/11/2018,470,1,4,22.79,91.16,62.68
SO46974,8/11/2018,448,1,4,11.99,47.96,32.98
SO46974,8/11/2018,221,1,4,20.19,80.76,55.51
SO46974,8/11/2018,421,1,4,196.33,785.32,581.13
SO46974,8/11/2018,462,1,4,14.13,56.52,38.85
SO46974,8/11/2018,454,1,4,35.99,143.96,98.98
SO46974,8/11/2018,410,1,4,36.45,145.8,107.88
SO47033,8/24/2018,453,1,4,35.99,143.96,98.98
SO47033,8/24/2018,414,1,4,149.03,596.12,441.13
SO47033,8/24/2018,273,1,4,202.33,809.32,748.63
SO47033,8/24/2018,216,1,4,20.19,80.76,55.51
SO47033,8/24/2018,460,1,4,53.99,215.96,148.48
SO47033,8/24/2018,327,1,4,234.9,939.6,1
SO47054,8/28/2018,263,1,4,202.33,809.32,748.63
SO47368,9/6/2018,286,1,4,183.94,735.76,680.57
SO47403,9/14/2018,453,1,4,35.99,143.96,98.98
SO47403,9/14/2018,464,1,4,14.13,56.52,38.85
SO47403,9/14/2018,397,1,4,24.29,97.16,71.91
SO47403,9/14/2018,456,1,4,44.99,179.96,123.73
SO47403,9/14/2018,427,1,4,209.26,837.04,743.28
SO47452,9/28/2018,216,1,4,20.19,80.76,55.51
SO47452,9/28/2018,233,1,4,28.84,115.36,116.32
SO47698,10/18/2018,448,1,4,11.99,47.96,32.98
SO47698,10/18/2018,221,1,4,20.19,80.76,55.51
SO47698,10/18/2018,399,1,4,33.77,135.08,99.97
SO47698,10/18/2018,236,1,4,28.84,115.36,116.32
SO47719,10/27/2018,422,1,4,67.54,270.16,199.92
SO48347,12/19/2018,410,1,4,36.45,145.8,107.88
SO48347,12/19/2018,448,1,4,11.99,47.96,32.98
SO48347,12/19/2018,447,1,4,15,60,41.25
SO48347,12/19/2018,461,1,4,53.99,215.96,148.48
SO48347,12/19/2018,427,1,4,209.26,837.04,743.28
SO48746,1/11/2019,233,1,4,28.84,115.36,116.32
SO48746,1/11/2019,399,1,4,33.77,135.08,99.97
SO49464,3/6/2019,395,1,4,61.37,245.48,181.67
SO49464,3/6/2019,410,1,4,36.45,145.8,107.88
